name,desc,type,hasValue,inputRequired,buff,decreasingValue,fixedDuration,persistent,restricted,unlimited,choice,choices/0,choices/1,choices/2,choices/3,choices/4,choices/5,choices/6,choices/7,choices/8,choices/9,hints/0/desc,hints/0/extraActivations,hints/0/showon,hints/0/effects/0/affected,hints/0/effects/0/setValue,hints/0/effects/0/value,hints/0/effects/0/type,hints/0/effects/1/affected,hints/0/effects/1/setValue,hints/0/effects/1/value,hints/0/effects/1/type,hints/0/effects/2/affected,hints/0/effects/2/setValue,hints/0/effects/2/value,hints/0/effects/2/type,hints/0/effects/3/affected,hints/0/effects/3/setValue,hints/0/effects/3/value,hints/0/effects/3/type,hints/1/desc,hints/1/showon,hints/1/effects/0/affected,hints/1/effects/0/setValue,hints/1/effects/0/value,hints/1/effects/0/type,hints/1/effects/1/affected,hints/1/effects/1/setValue,hints/1/effects/1/value,hints/1/effects/1/type,hints/2/desc,hints/2/showon,hints/2/effects/0/affected,hints/2/effects/0/setValue,hints/2/effects/0/value,hints/2/effects/0/type,hints/3/desc,hints/3/showon,hints/3/effects/0/affected,hints/3/effects/0/setValue,hints/3/effects/0/value,hints/3/effects/0/type,hints/4/desc,hints/4/showon,hints/4/effects/0/affected,hints/4/effects/0/setValue,hints/4/effects/0/value,hints/4/effects/0/type,effects/0/affected,effects/0/setValue,effects/0/toggle,effects/0/type,effects/0/value,effects/1/affected,effects/1/setValue,effects/1/toggle,effects/1/type,effects/1/value,effects/2/affected,effects/2/setValue,effects/2/toggle,effects/2/type,effects/2/value,effects/3/affected,effects/3/setValue,effects/3/toggle,effects/3/type,effects/3/value,effects/4/affected,effects/4/setValue,effects/4/type,effects/4/value,effects/5/affected,effects/5/setValue,effects/5/type,effects/5/value,effects/6/affected,effects/6/setValue,effects/6/type,effects/6/value,effects/7/affected,effects/7/setValue,effects/7/type,effects/7/value,effects/8/affected,effects/8/setValue,effects/8/toggle,effects/8/type,effects/8/value,effects/9/affected,effects/9/setValue,effects/9/toggle,effects/9/value,effects/10/affected,effects/10/setValue,effects/10/value,effects/11/affected,effects/11/setValue,effects/11/toggle,effects/11/value,effects/12/affected,effects/12/setValue,effects/12/toggle,effects/12/type,effects/12/value,effects/13/affected,effects/13/setValue,effects/13/value,effects/14/affected,effects/14/setValue,effects/14/value,effects/15/affected,effects/15/toggle,effects/15/value,effects/16/affected,effects/16/value,onceEffects/0/affected,onceEffects/0/value,endEffects/0/affected,endEffects/0/source,endEffects/0/value,gainConditions/0/activationPrerequisite,gainConditions/0/choice,gainConditions/0/choiceLocked,gainConditions/0/name,gainConditions/0/value,gainConditions/1/activationPrerequisite,gainConditions/1/choice,gainConditions/1/choiceLocked,gainConditions/1/name,gainConditions/1/value,gainConditions/2/activationPrerequisite,gainConditions/2/choice,gainConditions/2/choiceLocked,gainConditions/2/name,gainConditions/3/activationPrerequisite,gainConditions/3/choice,gainConditions/3/choiceLocked,gainConditions/3/name,gainConditions/4/activationPrerequisite,gainConditions/4/choice,gainConditions/4/choiceLocked,gainConditions/4/name,gainConditions/5/activationPrerequisite,gainConditions/5/choice,gainConditions/5/choiceLocked,gainConditions/5/name,gainConditions/6/activationPrerequisite,gainConditions/6/choice,gainConditions/6/choiceLocked,gainConditions/6/name,gainConditions/7/activationPrerequisite,gainConditions/7/choice,gainConditions/7/choiceLocked,gainConditions/7/name,gainConditions/8/activationPrerequisite,gainConditions/8/choice,gainConditions/8/choiceLocked,gainConditions/8/name,gainConditions/9/activationPrerequisite,gainConditions/9/choice,gainConditions/9/choiceLocked,gainConditions/9/name,gainConditions/10/activationPrerequisite,gainConditions/10/choice,gainConditions/10/choiceLocked,gainConditions/10/name,gainConditions/11/activationPrerequisite,gainConditions/11/choice,gainConditions/11/choiceLocked,gainConditions/11/name,gainConditions/12/activationPrerequisite,gainConditions/12/choice,gainConditions/12/choiceLocked,gainConditions/12/name,gainConditions/13/activationPrerequisite,gainConditions/13/choice,gainConditions/13/choiceLocked,gainConditions/13/name,gainConditions/14/activationPrerequisite,gainConditions/14/choice,gainConditions/14/choiceLocked,gainConditions/14/name,gainConditions/15/activationPrerequisite,gainConditions/15/choice,gainConditions/15/choiceLocked,gainConditions/15/name,gainConditions/16/activationPrerequisite,gainConditions/16/choice,gainConditions/16/choiceLocked,gainConditions/16/name,gainConditions/17/activationPrerequisite,gainConditions/17/choice,gainConditions/17/choiceLocked,gainConditions/17/name,gainConditions/18/activationPrerequisite,gainConditions/18/choice,gainConditions/18/choiceLocked,gainConditions/18/name,gainConditions/19/activationPrerequisite,gainConditions/19/name,gainConditions/20/activationPrerequisite,gainConditions/20/name,overrideConditions/0,overrideConditions/1,overrideConditions/2,overrideConditions/3,overrideConditions/4,endConditions/0,endConditions/1,endConditions/2,endConditions/3,endConditions/4,endConditions/5,endConditions/6,endConditions/7,gainActivities/0/_className,gainActivities/0/name,gainActivities/0/source,gainItems/0/conditionChoiceFilter,gainItems/0/name,gainItems/0/type,gainItems/1/conditionChoiceFilter,gainItems/1/name,gainItems/1/type,gainItems/2/conditionChoiceFilter,gainItems/2/name,gainItems/2/type,gainItems/3/conditionChoiceFilter,gainItems/3/name,gainItems/3/type,gainItems/4/conditionChoiceFilter,gainItems/4/name,gainItems/4/type,gainItems/5/conditionChoiceFilter,gainItems/5/name,gainItems/5/type,gainItems/6/conditionChoiceFilter,gainItems/6/name,gainItems/6/type,gainItems/7/conditionChoiceFilter,gainItems/7/name,gainItems/7/type,gainItems/8/conditionChoiceFilter,gainItems/8/name,gainItems/8/type,gainItems/9/conditionChoiceFilter,gainItems/9/name,gainItems/9/type,gainItems/10/conditionChoiceFilter,gainItems/10/name,gainItems/10/type,gainItems/11/conditionChoiceFilter,gainItems/11/name,gainItems/11/type,attackRestrictions/0/conditionChoiceFilter,attackRestrictions/0/name,attackRestrictions/1/conditionChoiceFilter,attackRestrictions/1/name,attackRestrictions/2/conditionChoiceFilter,attackRestrictions/2/name,attackRestrictions/3/conditionChoiceFilter,attackRestrictions/3/name,attackRestrictions/4/conditionChoiceFilter,attackRestrictions/4/name,attackRestrictions/5/conditionChoiceFilter,attackRestrictions/5/name,attackRestrictions/6/conditionChoiceFilter,attackRestrictions/6/name,attackRestrictions/7/conditionChoiceFilter,attackRestrictions/7/name,attackRestrictions/8/conditionChoiceFilter,attackRestrictions/8/name,attackRestrictions/9/conditionChoiceFilter,attackRestrictions/9/name,attackRestrictions/10/conditionChoiceFilter,attackRestrictions/10/name,attackRestrictions/11/conditionChoiceFilter,attackRestrictions/11/name,onset,nextStage,previousCondition/name,nextCondition/duration,nextCondition/name,senses/0/conditionChoiceFilter,senses/0/name,senses/1/conditionChoiceFilter,senses/1/name,senses/2/conditionChoiceFilter,senses/2/name,senses/3/conditionChoiceFilter,senses/3/name,senses/4/conditionChoiceFilter,senses/4/name,senses/5/conditionChoiceFilter,senses/5/name
Winged Boots,"The boots' wings animate and flap rapidly, granting you a fly Speed of 30 feet.",wornitems,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fly Speed,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloak of the Bat,The cloak has transformed into bat-like wings that grant you a fly Speed of 30 feet.,wornitems,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fly Speed,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Vision,"You are tapping into the target's senses, allowing you to see, hear, and otherwise sense whatever it senses for the spell's duration. If the target wishes to prevent you from doing so, it can attempt a Will save, negating the spell on a success, but most animals don't bother to do so. While tapping into the target's senses, you can't use your own body's senses, but you can change back and forth from your body's senses to the target's senses using a single action, which has the concentrate trait.",spells,,,TRUE,,,,,,,,,,,,,,,,,"You are tapping into the target's senses, allowing you to see, hear, and otherwise sense whatever it senses. While tapping into the target's senses, you can't use your own body's senses, but you can change back and forth from your body's senses to the target's senses using a single action, which has the concentrate trait.",,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bind Undead (Caster),"You have seized control of the target. It gains the minion trait. If you or an ally uses any hostile actions against the target, the spell ends.",spells,,Remove this condition if you or an ally uses any hostile actions against the target.,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circle of Protection (Caster),"You are warding the target and those nearby against a specified alignment, chosen from chaotic, evil, good, or lawful. Creatures in the area gain a +1 status bonus to AC against attacks by creatures of the chosen alignment and to saves against effects from such creatures. This bonus increases to +3 against effects from such creatures that directly control the target and attacks made by summoned creatures of the chosen alignment. Summoned creatures of the chosen alignment can't willingly enter the area without succeeding at a Will save; repeated attempts use the first save result.",spells,,,TRUE,,,,,,chaotic,chaotic,evil,good,lawful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circle of Protection,"You are warded against a specified alignment chosen from chaotic, evil, good, or lawful. You gain a +1 status bonus to AC against attacks by creatures of the chosen alignment and to saves against effects from such creatures. This bonus increases to +3 against effects from such creatures that directly control you and attacks made by summoned creatures of the chosen alignment.",spells,,,TRUE,,,,,,chaotic,chaotic,evil,good,lawful,,,,,,,"You gain a +1 status bonus to AC against attacks by creatures of the chosen alignment and to saves against effects from such creatures.

(Second activation) The bonus increases to +3 against effects from creatures of the chosen alignment that directly control you and attacks made by summoned creatures of the chosen alignment.",1,"AC, Saving Throws",AC,,object.active2 ? 3 : 1,status,Saving Throws,,object.active2 ? 3 : 1,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circle of Protection (Area),"You are nearby the target of circle of protection and warded against a specified alignment chosen from chaotic, evil, good, or lawful. You gain a +1 status bonus to AC against attacks by creatures of the chosen alignment and to saves against effects from such creatures. This bonus increases to +3 against effects from such creatures that directly control the target and attacks made by summoned creatures of the chosen alignment.",spells,,,TRUE,,,,,,chaotic,chaotic,evil,good,lawful,,,,,,,"You gain a +1 status bonus to AC against attacks by creatures of the chosen alignment and to saves against effects from such creatures.

(Second activation) The bonus increases to +3 against effects from creatures of the chosen alignment that directly control the target of circle of protection and attacks made by summoned creatures of the chosen alignment.",1,"AC, Saving Throws",AC,,object.active2 ? 3 : 1,status,Saving Throws,,object.active2 ? 3 : 1,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clairaudience,"You have created an invisible floating ear at a location within range (even if it's outside your line of sight or line of effect). It can't move, but you can hear through the ear as if using your normal auditory senses.",spells,,,TRUE,,,,,,,,,,,,,,,,,You have created an invisible floating ear and can hear through the ear as if using your normal auditory senses.,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crisis of Faith,You are riddled with doubt and mental turmoil. You are stupefied 1 and can't cast divine spells.,spells,,,,,,,,,,,,,,,,,,,,You can't cast divine spells.,,Spellbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stupefied,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cup of Dust (Caster),"You have cursed the target with a thirst no drink can quench, with effects based on its Fortitude save. You can Dismiss the spell.",spells,,This condition is only to remind you that you can dismiss the spell. You can remove the condition when this information is no longer needed.,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cup of Dust Immunity,You cannot be affected by the cup of dust spell.,spells,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cup of Dust (Failure),Cup of Dust (Critical Failure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cup of Dust (Failure),"You are afflicted by thirst as if you hadn't had a drink in days. You become fatigued and take 1d4 damage each hour (2d4 at spell level 6, 3d4 at spell level 9) that can't be healed until you quench your thirst. No amount of drinking can quench your thirst during the spell's duration.",spells,,Take damage every hour according to the spell level.,,,,,,,,,,,,,,,,,,No amount of drinking can quench your thirst during the spell's duration.,,Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fatigued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cup of Dust (Critical Failure),"You are afflicted by thirst as if you hadn't had a drink in days. You become fatigued and take 2d4 damage each hour (4d4 at spell level 6, 6d4 at spell level 9) that can't be healed until you quench your thirst. No amount of drinking can quench your thirst during the spell's duration.",spells,,Take damage every hour according to the spell level.,,,,,,,,,,,,,,,,,,No amount of drinking can quench your thirst during the spell's duration.,,Health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fatigued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dream Message,"You have sent a message to your target's dream. If the target is asleep, they receive the message instantly. If not, they receive it the next time they sleep. As soon as they receive it, the spell ends, and you know the message was sent.",spells,,Remove the condition when the target has received the message.,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earthbind,"The weight of earth hampers your flight. You can't Fly, levitate or otherwise leave the ground for the duration.",spells,,,,,,,,,,,,,,,,,,,,"You can't Fly, levitate or otherwise leave the ground.",,Movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enthrall (Caster),"Your words fascinate your targets. You speak or sing without interruption throughout the casting and duration. Targets who notice your speech or song might give their undivided attention; each target must attempt a Will save. The GM might grant a circumstance bonus (to a maximum of +4) if the target is of an opposing religion, ancestry, or political leaning, or is otherwise unlikely to agree with what you're saying.

Each creature that comes within range has to attempt a save when you Sustain the Spell.

<strong>Critical Success</strong> The target is unaffected and notices that you tried to use magic.
<strong>Success</strong> The target needn't pay attention but doesn't notice you tried to use magic (it might notice others are enthralled).
<strong>Failure</strong> The target is fascinated with you. It can attempt another Will save if it witnesses actions or speech with which it disagrees. If it succeeds, it's no longer fascinated and is temporarily immune for 1 hour. If the target is subject to a hostile act, or if another creature succeeds at a Diplomacy or Intimidation check against it, the fascination ends immediately.
<strong>Critical Failure</strong> As failure, but the target can't attempt a save to end the fascination if it disagrees with you.",spells,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enthrall Immunity,You cannot be affected by the enthrall spell.,spells,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enthrall (Failure),Enthrall (Critical Failure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enthrall (Failure),"You are fascinated with the caster. You can attempt another Will save if you witnesses actions or speech with which you disagree. If you succeed, you are no longer fascinated and are temporarily immune for 1 hour. If you are subject to a hostile act, or if another creature succeeds at a Diplomacy or Intimidation check against you, the fascination ends immediately.",spells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fascinated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enthrall (Critical Failure),"You are fascinated with the caster. If you are subject to a hostile act, or if another creature succeeds at a Diplomacy or Intimidation check against you, the fascination ends immediately.",spells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fascinated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feet to Fins,"Your feet have transformed into fins, improving mobility in the water but reducing it on land. You gain a swim Speed equal to your normal land Speed, but your land Speed becomes 5 feet.",spells,,,TRUE,,,,,,,,,,,,,,,,,"Your land speed is reduced to 5 feet. For the purpose of calculating your swim speed, this is not directly applied.",,Land Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swim Speed,"Math.max(Speed('Land Speed'), 5)",,,,Effective Land Speed,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ghostly Weapon,"The target weapon becomes translucent and ghostly, and it can affect material and incorporeal creatures and objects. It can be wielded by a corporeal or incorporeal creature and gains the effects of the ghost touch property rune:

The weapon can harm creatures without physical form. A ghost touch weapon is particularly effective against incorporeal creatures, which almost always have a specific weakness to ghost touch weapons.",spells,,,TRUE,,,,,,,,,,,,,,,,,"One weapon becomes translucent and ghostly, and it can affect material and incorporeal creatures and objects. It can be wielded by a corporeal or incorporeal creature and gains the effects of the ghost touch property rune.",,Attacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glyph of Warding,"You have crafted a trap by binding a hostile spell into a symbol. You can set a password, a trigger, or both for the glyph. Any creature that moves, opens, or touches the target container or enters the target area that doesn't speak the password or that matches the trigger activates the glyph, releasing the harmful spell within.

The glyph gains all the traits of the stored spell. If the stored spell targets one or more creatures, it targets the creature that set off the glyph. If it has an area, that area is centered on the creature that set off the glyph. Glyph of warding's duration ends when the glyph is triggered. The glyph counts as a magical trap, using your spell DC for both the Perception check to notice it and the Thievery check to disable it; both checks require the creature attempting them to be trained in order to succeed.

You can Dismiss glyph of warding. The maximum number of glyphs of warding you can have active at a time is equal to your spellcasting ability modifier.",spells,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
