levels/5/featChoices/1/feats/0/source,Alchemist,Barbarian,,Champion,Cleric,Druid,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/5/featChoices/1/feats/0/sourceId,5-Feature-Alchemist-1,5-Feature-Barbarian-1,,5-Feature-Champion-1,5-Feature-Cleric-1,5-Feature-Druid-1,5-Feature-Fighter-1,5-Feature-Monk-1,5-Feature-Ranger-1,5-Feature-Rogue-1,5-Feature-Sorcerer-1,5-Feature-Wizard-1
levels/5/featChoices/1/feats/1/locked,,,,,,,,TRUE,TRUE,,,
levels/5/featChoices/1/feats/1/name,,,,,,,,Expert Strikes,Ranger Weapon Expertise,,,
levels/5/featChoices/1/feats/1/source,,,,,,,,Monk,Ranger,,,
levels/5/featChoices/1/feats/1/sourceId,,,,,,,,5-Feature-Monk-1,5-Feature-Ranger-1,,,
levels/5/featChoices/1/id,5-Feature-Alchemist-1,5-Feature-Barbarian-1,,5-Feature-Champion-1,5-Feature-Cleric-1,5-Feature-Druid-1,5-Feature-Fighter-1,5-Feature-Monk-1,5-Feature-Ranger-1,5-Feature-Rogue-1,5-Feature-Sorcerer-1,5-Feature-Wizard-1
levels/5/featChoices/1/source,Alchemist,Barbarian,,Champion,Cleric,Druid,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/5/featChoices/1/type,Feature,Feature,,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature,Feature
levels/5/featChoices/2/_className,,,,,,,FeatChoice,,,FeatChoice,,
levels/5/featChoices/2/available,,,,,,,1,,,1,,
levels/5/featChoices/2/filter,,,,,,,Fighter Weapon Mastery,,,,,
levels/5/featChoices/2/id,,,,,,,5-Fighter Weapon Mastery-Fighter-2,,,5-Skill-Class-2,,
levels/5/featChoices/2/source,,,,,,,Fighter,,,Class,,
levels/5/featChoices/2/specialChoice,,,,,,,TRUE,,,,,
levels/5/featChoices/2/type,,,,,,,Fighter Weapon Mastery,,,Skill,,
levels/5/number,5,5,5,5,5,5,5,5,5,5,5,5
levels/5/skillChoices/0/_className,,,,,SkillChoice,SkillChoice,,SkillChoice,SkillChoice,,SkillChoice,SkillChoice
levels/5/skillChoices/0/id,,,,,5-Perception-Alertness-0,5-Save-Lightning Reflexes-0,,5-Perception-Alertness-0,5-Perception-Alertness-0,,5-Save-Magical Fortitude-0,5-Save-Lightning Reflexes-0
levels/5/skillChoices/0/increases/0/locked,,,,,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE
levels/5/skillChoices/0/increases/0/maxRank,,,,,4,4,,4,4,,4,4
levels/5/skillChoices/0/increases/0/name,,,,,Perception,Reflex,,Perception,Perception,,Fortitude,Reflex
levels/5/skillChoices/0/increases/0/source,,,,,Alertness,Lightning Reflexes,,Alertness,Alertness,,Magical Fortitude,Lightning Reflexes
levels/5/skillChoices/0/increases/0/sourceId,,,,,5-Perception-Alertness-0,5-Save-Lightning Reflexes-0,,5-Perception-Alertness-0,5-Perception-Alertness-0,,5-Save-Magical Fortitude-0,5-Save-Lightning Reflexes-0
levels/5/skillChoices/0/maxRank,,,,,4,4,,4,4,,4,4
levels/5/skillChoices/0/source,,,,,Alertness,Lightning Reflexes,,Alertness,Alertness,,Magical Fortitude,Lightning Reflexes
levels/5/skillChoices/0/type,,,,,Perception,Save,,Perception,Perception,,Save,Save
levels/5/skillChoices/1/_className,,SkillChoice,,SkillChoice,,,,SkillChoice,SkillChoice,SkillChoice,,
levels/5/skillChoices/1/id,,5-Weapon Proficiency-Brutality-1,,5-Weapon Proficiency-Weapon Expertise-1,,,,5-Weapon Proficiency-Expert Strikes-1,5-Weapon Proficiency-Weapon Expertise-1,5-Weapon Proficiency-Weapon Expertise-1,,
levels/5/skillChoices/1/increases/0/locked,,TRUE,,TRUE,,,,TRUE,TRUE,TRUE,,
levels/5/skillChoices/1/increases/0/maxRank,,4,,4,,,,4,4,4,,
levels/5/skillChoices/1/increases/0/name,,Simple Weapons,,Simple Weapons,,,,Unarmed Attacks,Simple Weapons,Simple Weapons,,
levels/5/skillChoices/1/increases/0/source,,Brutality,,Weapon Expertise,,,,Expert Strikes,Weapon Expertise,Weapon Expertise,,
levels/5/skillChoices/1/increases/0/sourceId,,5-Weapon Proficiency-Brutality-1,,5-Weapon Proficiency-Weapon Expertise-1,,,,5-Weapon Proficiency-Expert Strikes-1,5-Weapon Proficiency-Weapon Expertise-1,5-Weapon Proficiency-Weapon Expertise-1,,
levels/5/skillChoices/1/increases/1/locked,,TRUE,,TRUE,,,,TRUE,TRUE,TRUE,,
levels/5/skillChoices/1/increases/1/maxRank,,4,,4,,,,4,4,4,,
levels/5/skillChoices/1/increases/1/name,,Martial Weapons,,Martial Weapons,,,,Simple Weapons,Martial Weapons,Unarmed Attacks,,
levels/5/skillChoices/1/increases/1/source,,Brutality,,Weapon Expertise,,,,Expert Strikes,Weapon Expertise,Weapon Expertise,,
levels/5/skillChoices/1/increases/1/sourceId,,5-Weapon Proficiency-Brutality-1,,5-Weapon Proficiency-Weapon Expertise-1,,,,5-Weapon Proficiency-Expert Strikes-1,5-Weapon Proficiency-Weapon Expertise-1,5-Weapon Proficiency-Weapon Expertise-1,,
levels/5/skillChoices/1/increases/2/locked,,TRUE,,TRUE,,,,,TRUE,TRUE,,
levels/5/skillChoices/1/increases/2/maxRank,,4,,4,,,,,4,4,,
levels/5/skillChoices/1/increases/2/name,,Unarmed Attacks,,Unarmed Attacks,,,,,Unarmed Attacks,Rapier,,
levels/5/skillChoices/1/increases/2/source,,Brutality,,Weapon Expertise,,,,,Weapon Expertise,Weapon Expertise,,
levels/5/skillChoices/1/increases/2/sourceId,,5-Weapon Proficiency-Brutality-1,,5-Weapon Proficiency-Weapon Expertise-1,,,,,5-Weapon Proficiency-Weapon Expertise-1,5-Weapon Proficiency-Weapon Expertise-1,,
levels/5/skillChoices/1/increases/3/locked,,,,,,,,,,TRUE,,
levels/5/skillChoices/1/increases/3/maxRank,,,,,,,,,,4,,
levels/5/skillChoices/1/increases/3/name,,,,,,,,,,Sap,,
levels/5/skillChoices/1/increases/3/source,,,,,,,,,,Weapon Expertise,,
levels/5/skillChoices/1/increases/3/sourceId,,,,,,,,,,5-Weapon Proficiency-Weapon Expertise-1,,
levels/5/skillChoices/1/increases/4/locked,,,,,,,,,,TRUE,,
levels/5/skillChoices/1/increases/4/maxRank,,,,,,,,,,4,,
levels/5/skillChoices/1/increases/4/name,,,,,,,,,,Shortbow,,
levels/5/skillChoices/1/increases/4/source,,,,,,,,,,Weapon Expertise,,
levels/5/skillChoices/1/increases/4/sourceId,,,,,,,,,,5-Weapon Proficiency-Weapon Expertise-1,,
levels/5/skillChoices/1/increases/5/locked,,,,,,,,,,TRUE,,
levels/5/skillChoices/1/increases/5/maxRank,,,,,,,,,,4,,
levels/5/skillChoices/1/increases/5/name,,,,,,,,,,Shortsword,,
levels/5/skillChoices/1/increases/5/source,,,,,,,,,,Weapon Expertise,,
levels/5/skillChoices/1/increases/5/sourceId,,,,,,,,,,5-Weapon Proficiency-Weapon Expertise-1,,
levels/5/skillChoices/1/maxRank,,4,,4,,,,4,4,4,,
levels/5/skillChoices/1/source,,Brutality,,Weapon Expertise,,,,Expert Strikes,Weapon Expertise,Weapon Expertise,,
levels/5/skillChoices/1/type,,Weapon Proficiency,,Weapon Proficiency,,,,Weapon Proficiency,Weapon Proficiency,Weapon Proficiency,,
levels/5/skillChoices/2/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/5/skillChoices/2/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/5/skillChoices/2/id,5-Skill-Class-2,5-Skill-Class-2,5-Skill-Class-2,5-Skill-Class-2,5-Skill-Class-2,5-Skill-Class-2,5-Skill-Class-2,5-Skill-Class-2,5-Skill-Class-2,5-Skill-Class-2,5-Skill-Class-2,5-Skill-Class-2
levels/5/skillChoices/2/maxRank,4,4,4,4,4,4,4,4,4,4,4,4
levels/5/skillChoices/2/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/5/skillChoices/2/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/5/skillChoices/3/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/5/skillChoices/3/id,5-Skill-Intelligence-3,5-Skill-Intelligence-3,5-Skill-Intelligence-3,5-Skill-Intelligence-3,5-Skill-Intelligence-3,5-Skill-Intelligence-3,5-Skill-Intelligence-3,5-Skill-Intelligence-3,5-Skill-Intelligence-3,5-Skill-Intelligence-3,5-Skill-Intelligence-3,5-Skill-Intelligence-3
levels/5/skillChoices/3/maxRank,2,2,2,2,2,2,2,2,2,2,2,2
levels/5/skillChoices/3/source,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence
levels/5/skillChoices/3/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/6/_className,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level
levels/6/featChoices/0/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/6/featChoices/0/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/6/featChoices/0/id,6-Class-Class-0,6-Class-Class-0,6-Class-Class-0,6-Class-Class-0,6-Class-Class-0,6-Class-Class-0,6-Class-Class-0,6-Class-Class-0,6-Class-Class-0,6-Class-Class-0,6-Class-Class-0,6-Class-Class-0
levels/6/featChoices/0/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/6/featChoices/0/type,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/6/featChoices/1/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/6/featChoices/1/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/6/featChoices/1/id,6-Skill-Class-1,6-Skill-Class-1,6-Skill-Class-1,6-Skill-Class-1,6-Skill-Class-1,6-Skill-Class-1,6-Skill-Class-1,6-Skill-Class-1,6-Skill-Class-1,6-Skill-Class-1,6-Skill-Class-1,6-Skill-Class-1
levels/6/featChoices/1/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/6/featChoices/1/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/6/number,6,6,6,6,6,6,6,6,6,6,6,6
levels/6/skillChoices/0/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/6/skillChoices/0/id,6-Skill-Intelligence-0,6-Skill-Intelligence-0,6-Skill-Intelligence-0,6-Skill-Intelligence-0,6-Skill-Intelligence-0,6-Skill-Intelligence-0,6-Skill-Intelligence-0,6-Skill-Intelligence-0,6-Skill-Intelligence-0,6-Skill-Intelligence-0,6-Skill-Intelligence-0,6-Skill-Intelligence-0
levels/6/skillChoices/0/maxRank,2,2,2,2,2,2,2,2,2,2,2,2
levels/6/skillChoices/0/source,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence
levels/6/skillChoices/0/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/6/skillChoices/1/_className,,,,,,,,,,SkillChoice,,
levels/6/skillChoices/1/available,,,,,,,,,,1,,
levels/6/skillChoices/1/id,,,,,,,,,,6-Skill-Class-1,,
levels/6/skillChoices/1/maxRank,,,,,,,,,,4,,
levels/6/skillChoices/1/source,,,,,,,,,,Class,,
levels/6/skillChoices/1/type,,,,,,,,,,Skill,,
levels/7/_className,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level
levels/7/featChoices/0/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/7/featChoices/0/feats/0/locked,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
levels/7/featChoices/0/feats/0/name,Alchemical Weapon Expertise,Juggernaut,Expert Spellcaster (Bard),Armor Expertise (Champion),,Expert Spellcaster (Druid),Battlefield Surveyor,Path to Perfection,Evasion,Evasion,Expert Spellcaster (Sorcerer),Expert Spellcaster (Wizard)
levels/7/featChoices/0/feats/0/source,Alchemist,Barbarian,Bard,Champion,,Druid,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/7/featChoices/0/feats/0/sourceId,7-Feature-Alchemist-0,7-Feature-Barbarian-0,7-Feature-Bard-0,7-Feature-Champion-0,,7-Feature-Druid-0,7-Feature-Fighter-0,7-Feature-Monk-0,7-Feature-Ranger-0,7-Feature-Rogue-0,7-Feature-Sorcerer-0,7-Feature-Wizard-0
levels/7/featChoices/0/feats/1/locked,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,TRUE,,
levels/7/featChoices/0/feats/1/name,Iron Will (Alchemist),Weapon Specialization (Barbarian),,Weapon Specialization,,,Weapon Specialization,Weapon Specialization,Vigilant Senses,Vigilant Senses,,
levels/7/featChoices/0/feats/1/source,Alchemist,Barbarian,,Champion,,,Fighter,Monk,Ranger,Rogue,,
levels/7/featChoices/0/feats/1/sourceId,7-Feature-Alchemist-0,7-Feature-Barbarian-0,,7-Feature-Champion-0,,,7-Feature-Fighter-0,7-Feature-Monk-0,7-Feature-Ranger-0,7-Feature-Rogue-0,,
levels/7/featChoices/0/feats/2/locked,TRUE,,,,,,,,TRUE,TRUE,,
levels/7/featChoices/0/feats/2/name,Perpetual Infusions,,,,,,,,Weapon Specialization,Weapon Specialization,,
levels/7/featChoices/0/feats/2/source,Alchemist,,,,,,,,Ranger,Rogue,,
levels/7/featChoices/0/feats/2/sourceId,7-Feature-Alchemist-0,,,,,,,,7-Feature-Ranger-0,7-Feature-Rogue-0,,
levels/7/featChoices/0/id,7-Feature-Alchemist-0,7-Feature-Barbarian-0,7-Feature-Bard-0,7-Feature-Champion-0,,7-Feature-Druid-0,7-Feature-Fighter-0,7-Feature-Monk-0,7-Feature-Ranger-0,7-Feature-Rogue-0,7-Feature-Sorcerer-0,7-Feature-Wizard-0
levels/7/featChoices/0/source,Alchemist,Barbarian,Bard,Champion,,Druid,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/7/featChoices/0/type,Feature,Feature,Feature,Feature,,Feature,Feature,Feature,Feature,Feature,Feature,Feature
levels/7/featChoices/1/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/7/featChoices/1/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/7/featChoices/1/id,7-General-Class-1,7-General-Class-1,7-General-Class-1,7-General-Class-1,7-General-Class-1,7-General-Class-1,7-General-Class-1,7-General-Class-1,7-General-Class-1,7-General-Class-1,7-General-Class-1,7-General-Class-1
levels/7/featChoices/1/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/7/featChoices/1/type,General,General,General,General,General,General,General,General,General,General,General,General
levels/7/featChoices/2/_className,,,,,,,,,,FeatChoice,,
levels/7/featChoices/2/available,,,,,,,,,,1,,
levels/7/featChoices/2/id,,,,,,,,,,7-Skill-Class-2,,
levels/7/featChoices/2/source,,,,,,,,,,Class,,
levels/7/featChoices/2/type,,,,,,,,,,Skill,,
levels/7/number,7,7,7,7,7,7,7,7,7,7,7,7
levels/7/skillChoices/0/_className,SkillChoice,SkillChoice,SkillChoice,,,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/7/skillChoices/0/available,,,,,,,,1,,,,
levels/7/skillChoices/0/id,7-Save-Iron Will-0,7-Save-Juggernaut-0,7-Spell DC-Expert Spellcaster-0,,,7-Spell DC-Expert Spellcaster-0,7-Perception-Battlefield Surveyor-0,7-Save-Path to Perfection-0,7-Save-Evasion-0,7-Save-Evasion-0,7-Spell DC-Expert Spellcaster-0,7-Spell DC-Expert Spellcaster-0
levels/7/skillChoices/0/increases/0/locked,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,TRUE,,TRUE
levels/7/skillChoices/0/increases/0/maxRank,6,6,4,,,4,6,,6,6,,4
levels/7/skillChoices/0/increases/0/name,Will,Fortitude,Bard Occult Spell DC,,,Druid Primal Spell DC,Perception,,Reflex,Reflex,,Wizard Arcane Spell DC
levels/7/skillChoices/0/increases/0/source,Iron Will,Juggernaut,Expert Spellcaster,,,Expert Spellcaster,Battlefield Surveyor,,Evasion,Evasion,,Expert Spellcaster
levels/7/skillChoices/0/increases/0/sourceId,7-Save-Iron Will-0,7-Save-Juggernaut-0,7-Spell DC-Expert Spellcaster-0,,,7-Spell DC-Expert Spellcaster-0,7-Perception-Battlefield Surveyor-0,,7-Save-Evasion-0,7-Save-Evasion-0,,7-Spell DC-Expert Spellcaster-0
levels/7/skillChoices/0/maxRank,6,6,4,,,4,6,6,6,6,4,4
levels/7/skillChoices/0/source,Iron Will,Juggernaut,Expert Spellcaster,,,Expert Spellcaster,Battlefield Surveyor,Path to Perfection,Evasion,Evasion,Expert Spellcaster,Expert Spellcaster
levels/7/skillChoices/0/type,Save,Save,Spell DC,,,Spell DC,Perception,Save,Save,Save,Spell DC,Spell DC
levels/7/skillChoices/1/_className,SkillChoice,,,SkillChoice,,,,,SkillChoice,SkillChoice,,
levels/7/skillChoices/1/available,,,,,,,,,,,,
levels/7/skillChoices/1/id,7-Weapon Proficiency-Alchemical Weapon Expertise-1,,,7-Armor Proficiency-Armor Expertise-1,,,,,7-Perception-Vigilant Senses-1,7-Perception-Vigilant Senses-1,,
levels/7/skillChoices/1/increases/0/locked,TRUE,,,TRUE,,,,,TRUE,TRUE,,
levels/7/skillChoices/1/increases/0/maxRank,4,,,4,,,,,6,6,,
levels/7/skillChoices/1/increases/0/name,Simple Weapons,,,Light Armor,,,,,Perception,Perception,,
levels/7/skillChoices/1/increases/0/source,Alchemical Weapon Expertise,,,Armor Expertise,,,,,Vigilant Senses,Vigilant Senses,,
levels/7/skillChoices/1/increases/0/sourceId,7-Weapon Proficiency-Alchemical Weapon Expertise-1,,,7-Armor Proficiency-Armor Expertise-1,,,,,7-Perception-Vigilant Senses-1,7-Perception-Vigilant Senses-1,,
levels/7/skillChoices/1/increases/1/locked,TRUE,,,TRUE,,,,,,,,
levels/7/skillChoices/1/increases/1/maxRank,4,,,4,,,,,,,,
levels/7/skillChoices/1/increases/1/name,Unarmed Attacks,,,Medium Armor,,,,,,,,
levels/7/skillChoices/1/increases/1/source,Alchemical Weapon Expertise,,,Armor Expertise,,,,,,,,
levels/7/skillChoices/1/increases/1/sourceId,7-Weapon Proficiency-Alchemical Weapon Expertise-1,,,7-Armor Proficiency-Armor Expertise-1,,,,,,,,
levels/7/skillChoices/1/increases/2/locked,TRUE,,,TRUE,,,,,,,,
levels/7/skillChoices/1/increases/2/maxRank,4,,,4,,,,,,,,
levels/7/skillChoices/1/increases/2/name,Alchemical Bomb,,,Heavy Armor,,,,,,,,
levels/7/skillChoices/1/increases/2/source,Alchemical Weapon Expertise,,,Armor Expertise,,,,,,,,
levels/7/skillChoices/1/increases/2/sourceId,7-Weapon Proficiency-Alchemical Weapon Expertise-1,,,7-Armor Proficiency-Armor Expertise-1,,,,,,,,
levels/7/skillChoices/1/increases/3/locked,,,,TRUE,,,,,,,,
levels/7/skillChoices/1/increases/3/maxRank,,,,4,,,,,,,,
levels/7/skillChoices/1/increases/3/name,,,,Unarmored Defense,,,,,,,,
levels/7/skillChoices/1/increases/3/source,,,,Armor Expertise,,,,,,,,
levels/7/skillChoices/1/increases/3/sourceId,,,,7-Armor Proficiency-Armor Expertise-1,,,,,,,,
levels/7/skillChoices/1/maxRank,6,,,6,,,,,6,6,,
levels/7/skillChoices/1/source,Alchemical Weapon Expertise,,,Armor Expertise,,,,,Vigilant Senses,Vigilant Senses,,
levels/7/skillChoices/1/type,Weapon Proficiency,,,Armor Proficiency,,,,,Perception,Perception,,
levels/7/skillChoices/2/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/7/skillChoices/2/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/7/skillChoices/2/id,7-Skill-Class-2,7-Skill-Class-2,7-Skill-Class-2,7-Skill-Class-2,7-Skill-Class-2,7-Skill-Class-2,7-Skill-Class-2,7-Skill-Class-2,7-Skill-Class-2,7-Skill-Class-2,7-Skill-Class-2,7-Skill-Class-2
levels/7/skillChoices/2/maxRank,6,6,6,6,6,6,6,6,6,6,6,6
levels/7/skillChoices/2/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/7/skillChoices/2/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/7/skillChoices/3/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/7/skillChoices/3/id,7-Skill-Intelligence-3,7-Skill-Intelligence-3,7-Skill-Intelligence-3,7-Skill-Intelligence-3,7-Skill-Intelligence-3,7-Skill-Intelligence-3,7-Skill-Intelligence-3,7-Skill-Intelligence-3,7-Skill-Intelligence-3,7-Skill-Intelligence-3,7-Skill-Intelligence-3,7-Skill-Intelligence-3
levels/7/skillChoices/3/maxRank,2,2,2,2,2,2,2,2,2,2,2,2
levels/7/skillChoices/3/source,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence
levels/7/skillChoices/3/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/8/_className,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level
levels/8/featChoices/0/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/8/featChoices/0/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/8/featChoices/0/id,8-Class-Class-0,8-Class-Class-0,8-Class-Class-0,8-Class-Class-0,8-Class-Class-0,8-Class-Class-0,8-Class-Class-0,8-Class-Class-0,8-Class-Class-0,8-Class-Class-0,8-Class-Class-0,8-Class-Class-0
levels/8/featChoices/0/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/8/featChoices/0/type,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/8/featChoices/1/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/8/featChoices/1/available,1,1,1,1,1,1,1,1,1,1,1,1
levels/8/featChoices/1/id,8-Skill-Class-1,8-Skill-Class-1,8-Skill-Class-1,8-Skill-Class-1,8-Skill-Class-1,8-Skill-Class-1,8-Skill-Class-1,8-Skill-Class-1,8-Skill-Class-1,8-Skill-Class-1,8-Skill-Class-1,8-Skill-Class-1
levels/8/featChoices/1/source,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class,Class
levels/8/featChoices/1/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/8/number,8,8,8,8,8,8,8,8,8,8,8,8
levels/8/skillChoices/0/_className,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice,SkillChoice
levels/8/skillChoices/0/id,8-Skill-Intelligence-0,8-Skill-Intelligence-0,8-Skill-Intelligence-0,8-Skill-Intelligence-0,8-Skill-Intelligence-0,8-Skill-Intelligence-0,8-Skill-Intelligence-0,8-Skill-Intelligence-0,8-Skill-Intelligence-0,8-Skill-Intelligence-0,8-Skill-Intelligence-0,8-Skill-Intelligence-0
levels/8/skillChoices/0/maxRank,2,2,2,2,2,2,2,2,2,2,2,2
levels/8/skillChoices/0/source,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence,Intelligence
levels/8/skillChoices/0/type,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill,Skill
levels/8/skillChoices/1/_className,,,,,,,,,,SkillChoice,,
levels/8/skillChoices/1/available,,,,,,,,,,1,,
levels/8/skillChoices/1/id,,,,,,,,,,8-Skill-Class-1,,
levels/8/skillChoices/1/maxRank,,,,,,,,,,6,,
levels/8/skillChoices/1/source,,,,,,,,,,Class,,
levels/8/skillChoices/1/type,,,,,,,,,,Skill,,
levels/9/_className,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level,Level
levels/9/featChoices/0/_className,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice,FeatChoice
levels/9/featChoices/0/feats/0/locked,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
levels/9/featChoices/0/feats/0/name,Alchemical Expertise,Lightning Reflexes,Great Fortitude,Champion Expertise,Resolve,,Combat Flexibility,Metal Strikes,Nature's Edge,Debilitating Strikes,Lightning Reflexes,Magical Fortitude
levels/9/featChoices/0/feats/0/source,Alchemist,Barbarian,Bard,Champion,Cleric,,Fighter,Monk,Ranger,Rogue,Sorcerer,Wizard
levels/9/featChoices/0/feats/0/sourceId,9-Feature-Alchemist-0,9-Feature-Barbarian-0,9-Feature-Bard-0,9-Feature-Champion-0,9-Feature-Cleric-0,,9-Feature-Fighter-0,9-Feature-Monk-0,9-Feature-Ranger-0,9-Feature-Rogue-0,9-Feature-Sorcerer-0,9-Feature-Wizard-0
levels/9/featChoices/0/feats/1/locked,TRUE,TRUE,TRUE,TRUE,,,TRUE,TRUE,TRUE,TRUE,,
levels/9/featChoices/0/feats/1/name,Alertness,Raging Resistance,Resolve,Divine Smite,,,Juggernaut,Monk Expertise,Ranger Expertise,Great Fortitude,,
levels/9/featChoices/0/feats/1/source,Alchemist,Barbarian,Bard,Champion,,,Fighter,Monk,Ranger,Rogue,,
levels/9/featChoices/0/feats/1/sourceId,9-Feature-Alchemist-0,9-Feature-Barbarian-0,9-Feature-Bard-0,9-Feature-Champion-0,,,9-Feature-Fighter-0,9-Feature-Monk-0,9-Feature-Ranger-0,9-Feature-Rogue-0,,
levels/9/featChoices/0/feats/2/locked,TRUE,,,TRUE,,,,,,,,
levels/9/featChoices/0/feats/2/name,Double Brew,,,Juggernaut,,,,,,,,
levels/9/featChoices/0/feats/2/source,Alchemist,,,Champion,,,,,,,,
levels/9/featChoices/0/feats/2/sourceId,9-Feature-Alchemist-0,,,9-Feature-Champion-0,,,,,,,,
levels/9/featChoices/0/feats/3/locked,,,,TRUE,,,,,,,,
